"244","15","814","2017-07-18 11:46:22"
"245","112","1644","1985-10-04 01:01:02"
"246","60","1832","2002-10-11 03:17:48"
"247","105","140","2006-04-05 03:09:54"
"248","199","1169","1991-03-28 18:51:52"
"249","147","837","1994-03-12 22:23:51"
"250","130","182","1997-07-05 03:28:11"
"251","45","844","2006-07-08 17:09:55"
"252","3","247","1971-06-05 14:38:35"
"253","31","393","1972-07-28 22:34:19"
"254","163","463","2016-09-03 07:15:09"
"255","176","747","2000-02-11 00:09:05"
"256","197","1182","1999-10-05 04:37:12"
"257","88","696","1976-06-13 09:52:28"
"258","81","308","1970-03-16 00:23:13"
"259","55","683","2000-02-19 02:49:31"
"260","2","1254","2016-03-09 02:36:45"
"261","101","604","2014-04-13 08:32:46"
"262","109","1783","1975-12-11 20:04:48"
"263","48","1209","1986-04-27 04:12:47"
"264","40","1561","2002-10-23 00:37:20"
"265","104","1592","2008-08-28 05:42:13"
"266","120","622","2017-07-05 16:55:46"
"267","23","1887","2010-12-23 17:20:52"
"268","47","410","2009-04-08 00:37:30"
"269","169","858","1999-02-09 18:40:25"
"270","68","525","1988-03-27 20:33:00"
"271","179","1508","1991-09-10 22:11:28"
"272","67","1310","1971-11-24 11:26:12"
"273","163","613","1995-01-31 13:10:53"
"274","174","244","1991-12-11 09:13:28"
"275","9","597","1977-01-19 12:10:10"
"276","88","646","1980-04-12 14:09:57"
"277","8","929","1977-06-03 06:20:48"
"278","110","63","2010-01-12 00:01:25"
"279","92","1872","1999-01-25 23:54:45"
"280","199","1397","2016-04-22 16:59:07"
"281","55","1703","1987-10-22 00:10:02"
"282","146","1437","1990-06-07 10:16:26"
"283","148","116","1986-07-23 01:00:44"
"284","22","143","1988-10-28 13:25:54"
"285","53","1477","2019-11-10 07:47:32"
"286","145","1157","2017-03-25 19:36:20"
"287","102","1624","1976-05-07 16:33:27"
"288","139","608","2015-12-17 20:29:55"
"289","125","328","1999-03-15 19:00:51"
"290","129","344","1971-12-19 04:50:20"
"291","124","1082","2017-09-27 18:03:21"
"292","128","1306","2007-05-20 18:02:28"
"293","125","1818","1991-10-26 16:44:22"
"294","10","309","1994-01-29 09:36:01"
"295","103","117","2022-08-26 15:07:36"
"296","2","1868","1973-07-01 05:14:53"
"297","182","1300","1977-09-30 21:47:09"
"298","115","1816","1999-12-29 03:42:09"
"299","22","983","2009-11-20 18:59:46"
"300","192","1394","2005-09-09 20:38:00"
"301","157","1175","2017-06-13 19:19:54"
"302","24","1025","1981-11-14 13:27:05"
"303","129","918","2005-08-20 13:20:45"
"304","105","687","2013-10-11 04:30:47"
"305","150","626","2019-03-04 03:52:19"
"306","132","1934","2023-04-25 03:40:29"
"307","139","345","2023-10-09 16:31:54"
"308","86","114","2011-05-08 17:40:37"
"309","7","1175","2021-11-09 01:13:31"
"310","59","439","1982-12-10 18:16:28"
"311","71","900","1975-06-11 13:32:01"
"312","11","1551","1995-03-08 21:18:46"
"313","1","1488","1989-12-20 09:41:27"
"314","34","1411","2003-02-14 17:26:29"
"315","69","551","1978-12-18 15:03:39"
"316","15","223","2023-09-21 03:53:41"
"317","184","431","1982-09-05 06:21:49"
"318","157","851","1988-09-18 10:23:52"
"319","56","1808","1978-01-31 06:05:55"
"320","91","1063","1984-11-06 13:42:57"
"321","20","1990","1978-06-14 04:50:38"
"322","2","1420","2017-09-02 22:58:09"
"323","193","1483","2019-03-05 01:34:28"
"324","38","1870","1993-08-16 23:04:41"
"325","78","1614","1981-07-20 14:49:38"
"326","89","562","1990-05-10 23:40:48"
"327","0","1191","1990-04-12 07:47:23"
"328","2","401","1997-12-17 10:38:35"
"329","0","1330","2003-03-25 01:35:19"
"330","46","1956","2009-01-12 17:25:36"
"331","45","1453","1981-07-26 07:53:59"
"332","56","635","2004-07-23 09:36:27"
"333","120","1117","2024-05-13 03:37:22"
"334","157","1200","1993-05-24 06:00:38"
"335","87","426","2007-05-26 08:28:49"
"336","153","505","2024-04-26 04:41:36"
"337","159","528","2013-11-13 00:57:58"
"338","124","929","1985-02-21 22:22:46"
"339","31","454","1976-09-07 03:47:30"
"340","43","1133","2017-12-24 07:02:41"
"341","0","406","1990-01-17 20:17:26"
"342","43","341","2019-11-24 12:09:52"
"343","30","171","2011-07-29 20:24:55"
"344","100","89","2013-04-13 00:32:00"
"345","117","1117","1980-02-27 22:52:52"
"346","91","199","1987-02-11 04:17:07"
"347","144","976","2014-05-07 21:02:23"
"348","61","670","1978-03-09 20:40:08"
"349","146","63","1972-06-05 19:44:25"
"350","159","1322","2001-07-10 09:51:04"
"351","75","379","1981-09-20 06:37:52"
"352","142","1452","1973-06-23 03:18:45"
"353","102","561","1977-04-23 02:20:45"
"354","66","108","2000-01-14 18:07:16"
"355","158","1626","2018-06-29 05:10:53"
"356","178","528","2013-12-11 21:09:02"
"357","38","1476","2019-10-23 06:39:55"
"358","172","114","2006-03-11 08:00:19"
"359","128","183","2001-06-18 22:38:17"
"360","52","1447","1973-02-19 19:18:29"
"361","67","700","2016-03-27 22:02:21"
"362","168","230","1997-12-08 15:15:31"
"363","177","1896","1979-11-01 02:02:01"
"364","179","167","1981-10-13 04:26:06"
"365","163","1645","1984-05-03 07:44:15"
"366","43","204","1986-08-20 04:26:50"
"367","132","1487","1987-05-03 01:19:34"
"368","29","1068","1997-09-21 03:50:34"
"369","21","425","1975-10-30 12:33:29"
"370","169","1172","2011-04-18 13:24:49"
"371","149","1180","1974-03-14 16:13:01"
"372","76","861","1985-11-27 21:42:45"
"373","109","342","1993-09-10 05:45:37"
"374","3","18","2014-09-15 13:14:05"
"375","8","1279","1975-02-19 05:26:05"
"376","19","747","2001-11-29 23:39:08"
"377","21","1434","1971-11-25 02:58:26"
"378","28","1551","2018-03-04 06:53:46"
"379","114","1435","1985-05-01 05:01:21"
"380","37","1646","2016-09-10 13:25:26"
"381","154","401","1977-06-07 03:20:08"
"382","141","1575","2015-11-09 22:53:46"
"383","4","76","2024-06-11 02:02:58"
"384","188","1117","2010-04-27 00:11:05"
"385","44","1724","1999-07-27 01:37:33"
"386","97","1444","2020-06-17 15:16:36"
"387","152","299","1990-11-14 04:09:12"
"388","74","598","1983-11-16 16:13:38"
"389","198","586","2000-12-28 21:13:47"
"390","138","602","1974-02-08 20:23:13"
"391","99","451","2022-11-13 20:24:36"
"392","39","908","1998-01-08 10:43:27"
"393","55","272","1978-01-02 19:16:58"
"394","187","1552","1988-03-19 22:04:17"
"395","34","1337","1971-01-11 01:37:30"
"396","131","263","1982-09-04 06:13:05"
"397","6","1411","1989-04-10 15:15:45"
"398","15","52","1997-05-14 08:45:37"
"399","177","972","2010-09-27 13:43:05"
"400","14","1831","2023-04-01 16:16:52"
"401","111","826","2005-05-26 08:34:15"
"402","120","1254","2024-06-20 13:58:40"
"403","4","279","1981-01-17 15:04:55"
"404","177","1367","2022-06-15 09:10:31"
"405","34","1301","1982-12-06 01:14:09"
"406","38","192","2010-11-04 00:08:49"
"407","153","520","1974-02-25 14:54:50"
"408","199","510","2020-09-27 04:47:44"
"409","143","296","2019-11-02 16:59:32"
"410","144","1438","1971-05-29 17:18:53"
"411","119","1764","1994-07-06 09:05:17"
"412","188","908","1995-10-04 10:14:23"
"413","92","322","2017-09-28 11:21:24"
"414","49","756","1992-05-01 17:50:20"
"415","111","1748","1999-04-25 01:40:22"
"416","154","814","1974-01-07 04:39:35"
"417","131","525","1983-02-28 20:51:03"
"418","85","1538","2009-06-03 16:09:27"
"419","14","1093","1986-11-21 15:00:08"
"420","124","557","1983-10-30 21:25:40"
"421","185","720","1970-02-10 00:26:14"
"422","190","1519","1984-04-30 03:58:47"
"423","145","399","1987-01-12 23:28:32"
"424","175","838","1970-01-30 15:59:39"
"425","102","72","2000-09-01 22:18:55"
"426","48","825","1998-09-14 15:50:42"
"427","100","1695","1998-06-10 13:27:57"
"428","40","1","2016-11-03 19:41:56"
"429","110","620","1974-03-29 11:09:43"
"430","184","1639","1976-09-12 05:02:00"
"431","149","1115","2004-02-11 02:42:52"
"432","138","824","2020-06-09 17:16:49"
"433","173","1442","2020-04-22 14:07:22"
"434","70","837","2024-02-02 17:56:15"
"435","117","1474","1993-11-19 07:21:34"
"436","68","265","1973-12-28 09:09:40"
"437","90","1512","2019-05-12 02:17:21"
"438","6","1310","2024-12-05 05:54:58"
"439","144","168","2021-06-22 18:28:17"
"440","40","149","1991-07-12 12:06:31"
"441","157","1837","1982-01-04 21:26:29"
"442","119","213","2018-09-26 17:50:54"
"443","149","266","2017-03-31 18:24:51"
"444","71","102","2014-03-04 01:59:44"
"445","174","1990","1980-10-15 08:09:24"
"446","138","1709","1996-06-18 20:40:02"
"447","100","37","1999-05-20 23:51:02"
"448","185","214","2018-02-23 11:11:57"
"449","113","781","2022-08-22 14:16:51"
"450","179","1301","2011-02-18 05:55:12"
"451","16","191","1989-09-13 15:59:17"
"452","4","217","1997-06-10 06:55:04"
"453","148","283","2003-11-06 11:20:37"
"454","81","102","1999-04-05 03:00:51"
"455","181","868","1981-12-11 19:02:58"
"456","148","384","2017-04-07 19:00:02"
"457","193","1854","2016-10-21 09:07:33"
"458","45","841","1976-05-06 16:59:03"
"459","185","698","2009-04-19 08:30:11"
"460","57","1577","1997-02-17 11:33:02"
"461","51","1070","2001-05-27 14:53:33"
"462","88","1322","2014-08-26 02:44:22"
"463","162","1257","2002-06-20 17:38:40"
"464","38","1357","1996-05-17 09:42:58"
"465","83","1564","1989-10-04 13:43:05"
"466","86","1837","1985-06-28 18:50:46"
"467","183","138","1999-02-17 14:14:50"
"468","24","1395","1972-09-03 16:27:44"
"469","194","1838","1981-02-21 12:55:40"
"470","87","612","1983-10-05 04:40:53"
"471","158","1342","2003-03-26 01:12:38"
"472","23","1959","1989-03-08 09:52:49"
"473","84","1405","2024-11-21 00:00:32"
"474","24","1564","1999-12-03 15:04:10"
"475","156","72","1986-04-21 06:18:34"
"476","76","1178","1984-03-30 09:49:15"
"477","69","408","1994-10-22 11:21:01"
"478","174","1279","2020-12-04 04:27:50"
"479","13","1745","1984-06-06 04:09:17"
"480","194","37","2017-01-30 08:14:10"
"481","92","1913","2023-03-05 13:17:30"
"482","71","1892","2001-05-26 00:36:32"
"483","82","749","1972-11-09 23:11:31"
"484","134","1501","2024-07-11 01:03:29"
"485","90","1133","1976-12-21 18:31:01"
"486","170","1328","2003-04-05 16:29:26"
"487","100","17","1980-05-03 12:48:50"
"488","139","649","2018-07-18 00:24:11"
"489","107","1587","2007-04-20 00:50:11"
"490","121","156","2007-05-05 19:44:10"
"491","152","113","1979-08-06 12:01:32"
"492","12","393","1979-07-10 13:01:46"
"493","110","305","1976-11-30 18:28:08"
"494","101","1017","1994-02-09 10:27:15"
"495","52","102","1995-04-26 15:07:43"
"496","144","1394","1979-03-31 23:37:45"
"497","196","451","2003-10-08 11:51:25"
"498","128","347","1992-12-23 16:57:04"
"499","124","525","1996-03-24 04:05:23"
"500","20","888","1970-07-25 09:31:48"
"501","17","1169","2011-11-12 14:11:34"
"502","25","1738","2010-09-06 17:56:16"
"503","112","1411","2015-02-02 23:14:18"
"504","176","684","1971-02-22 01:01:29"
"505","35","446","2000-07-02 00:50:05"
"506","126","1469","1974-08-14 16:25:01"
"507","59","979","2001-12-07 05:52:03"
"508","111","812","1998-05-24 04:53:39"
"509","85","700","2013-02-16 03:04:11"
"510","189","894","2013-02-08 08:19:06"
"511","115","1836","2008-04-05 18:02:14"
"512","3","1182","2021-11-12 13:33:15"
"513","62","1492","2003-03-06 04:58:06"
"514","179","1669","2014-10-13 17:04:22"
"515","193","974","1987-04-13 19:47:21"
"516","163","1371","2018-04-24 07:46:19"
"517","146","1575","1984-03-07 12:14:48"
"518","64","1478","2014-08-16 00:53:20"
"519","131","381","1998-11-07 09:37:04"
"520","76","983","1996-08-04 17:42:48"
"521","176","1459","2000-12-30 22:21:43"
"522","141","1881","1988-01-26 20:08:51"
"523","77","176","1985-06-22 00:17:15"
"524","96","817","1971-01-16 04:31:16"
"525","109","550","1972-11-25 01:33:54"
"526","169","327","1989-11-17 09:01:22"
"527","164","1955","2011-12-12 03:37:00"
"528","84","1201","2007-09-07 19:34:22"
"529","190","152","1990-05-23 10:43:57"
"530","172","1229","1975-12-18 03:09:27"
"531","138","1225","1971-10-23 05:01:56"
"532","153","662","1973-03-17 07:00:40"
"533","9","726","2015-11-24 15:42:17"
"534","0","691","2016-05-14 21:44:35"
"535","143","228","1984-01-26 13:45:35"
"536","130","1899","1992-12-02 03:28:25"
"537","99","1407","2021-01-05 06:34:48"
"538","23","1843","1987-10-27 20:55:56"
"539","189","1268","2011-06-21 11:35:37"
"540","24","976","1985-05-31 12:14:16"
"541","198","1600","1983-09-11 13:53:59"
"542","128","1302","1971-02-12 10:09:35"
"543","22","1899","1998-03-07 11:51:08"
"544","165","1159","2024-09-01 17:11:16"
"545","11","545","1990-01-17 05:08:04"
"546","188","1486","2022-04-15 11:14:32"
"547","11","1039","2006-03-02 06:45:05"
"548","92","283","2023-09-29 07:12:24"
"549","136","166","1987-11-21 22:37:29"
"550","97","1780","1997-06-07 10:52:36"
"551","45","406","2000-08-20 07:38:41"
"552","117","1220","1994-12-10 05:47:40"
"553","81","88","2012-02-10 03:21:15"
"554","50","828","2023-03-26 17:57:36"
"555","13","758","2000-08-19 07:47:43"
"556","68","1886","1973-06-07 12:56:56"
"557","42","463","1990-10-29 16:24:58"
"558","113","979","1990-11-05 00:04:27"
"559","194","844","1976-06-04 09:09:03"
"560","192","1552","2023-12-04 22:48:17"
"561","31","1534","2000-08-03 03:59:04"
"562","47","745","1985-07-13 03:23:26"
"563","14","657","2010-11-20 04:09:45"
"564","0","1817","1977-04-03 00:54:54"
"565","50","1458","1972-01-30 21:26:14"
"566","37","294","1994-10-17 14:47:19"
"567","169","405","1973-08-07 00:24:40"
"568","108","379","1999-01-20 14:04:09"
"569","85","620","1997-03-24 21:01:36"
"570","155","720","1996-03-25 00:43:23"
"571","49","1818","2022-04-07 01:15:54"
"572","27","1721","2019-11-21 20:09:36"
"573","75","795","1993-03-02 17:48:57"
"574","195","1916","1975-01-27 04:03:18"
"575","159","1467","2016-12-16 06:40:44"
"576","6","1411","2010-07-20 14:55:52"
"577","121","1279","2008-09-29 10:04:09"
"578","17","404","1995-06-30 06:18:20"
"579","124","525","2008-10-24 15:19:24"
"580","149","1569","2015-04-28 03:47:58"
"581","94","1671","1989-11-09 00:46:26"
"582","127","929","1970-11-14 16:52:05"
"583","0","678","1983-11-14 11:21:30"
"584","33","81","2001-08-20 06:10:49"
"585","191","1341","1975-08-04 05:50:16"
"586","126","732","2005-01-29 07:08:26"
"587","110","72","1984-08-17 02:12:05"
"588","33","472","2018-12-20 04:27:38"
"589","152","1058","2015-12-18 12:41:23"
"590","89","108","2002-01-23 11:16:35"
"591","188","1233","1994-05-29 01:42:38"
"592","167","759","1975-08-06 07:31:02"
"593","111","1785","1983-06-30 13:08:23"
"594","35","1587","1989-11-11 04:47:25"
"595","116","1338","2010-05-19 03:22:42"
"596","187","193","2005-06-23 12:16:14"
"597","183","491","1987-12-12 00:51:11"
"598","12","876","2021-12-30 19:07:55"
"599","155","575","1984-05-18 19:53:58"
"600","109","1529","2008-08-21 06:44:53"
"601","92","1000","2018-05-02 08:45:43"
"602","45","795","1996-09-05 07:52:40"
"603","168","1325","1979-10-18 02:59:48"
"604","24","1006","1986-08-14 03:39:17"
"605","67","352","2006-12-31 13:53:24"
"606","128","1477","2009-10-05 08:07:01"
"607","49","266","2010-08-13 05:30:39"
"608","83","243","2007-11-18 17:59:21"
"609","111","492","2021-02-05 09:51:55"
"610","121","1062","2022-08-12 17:11:09"
"611","68","1193","2024-04-23 03:09:37"
"612","156","1346","2000-06-16 07:35:55"
"613","63","1","2015-11-03 16:41:33"
"614","37","1236","1990-12-02 18:46:23"
"615","123","934","1991-11-23 12:23:36"
"616","76","198","1976-07-08 23:06:19"
"617","77","279","2001-05-02 07:33:46"
"618","62","836","1993-06-03 00:42:33"
"619","132","1415","1989-02-08 22:04:00"
"620","115","1346","2018-03-15 21:43:26"
"621","25","1896","1988-09-30 07:24:43"
"622","126","1226","2014-02-09 00:17:09"
"623","74","1061","1971-01-12 19:43:06"
"624","183","340","1980-08-17 07:42:37"
"625","103","522","1992-04-01 16:28:19"
"626","195","799","2015-02-06 04:04:21"
"627","170","510","2009-12-16 19:49:46"
"628","66","994","1989-10-14 16:05:16"
"629","53","857","1989-11-06 13:57:16"
"630","74","1435","1984-03-08 07:43:11"
"631","41","393","2012-04-13 11:35:55"
"632","83","973","2011-04-21 01:30:20"
"633","172","332","2010-07-31 05:52:00"
"634","35","291","1977-02-17 02:53:20"
"635","86","18","1995-06-09 05:34:25"
"636","17","1924","1991-08-21 03:15:55"
"637","29","1846","1987-12-10 01:46:14"
"638","19","641","2014-11-03 16:35:59"
"639","90","1476","2001-11-09 08:05:28"
"640","189","138","2002-08-26 00:23:23"
"641","58","1184","1982-01-10 06:11:16"
"642","69","874","1978-07-04 16:14:59"
"643","97","1353","1970-03-06 15:18:39"
"644","22","678","2021-07-11 19:02:28"
"645","57","754","2013-04-28 13:17:46"
"646","20","1837","2016-07-13 10:02:18"
"647","95","260","2000-10-23 12:30:48"
"648","164","1269","1989-10-31 20:45:27"
"649","102","227","1978-01-23 07:23:37"
"650","4","1278","2013-06-27 10:52:00"
"651","30","969","2004-11-22 06:10:43"
