"87","100","942","1976-10-02 17:32:42"
"88","54","198","2019-03-18 22:09:59"
"89","149","1092","1989-02-20 16:31:10"
"90","73","218","2006-11-15 06:25:37"
"91","126","1571","1980-01-24 04:44:27"
"92","102","1543","1977-03-27 13:04:22"
"93","23","1411","1985-03-14 03:32:47"
"94","16","862","1991-03-08 09:12:00"
"95","148","1301","2024-04-19 15:39:59"
"96","143","1145","1981-01-28 09:15:01"
"97","27","1538","1998-08-01 13:29:19"
"98","138","102","2002-07-09 05:18:18"
"99","113","1187","1984-03-26 01:40:22"
"100","156","204","1988-01-26 14:42:30"
"101","122","1014","2009-04-24 01:34:26"
"102","160","84","1998-01-22 04:45:36"
"103","194","679","1987-03-31 04:41:46"
"104","63","1780","1977-04-24 02:52:51"
"105","84","790","1988-05-31 08:55:59"
"106","111","51","2018-12-17 15:59:09"
"107","148","8","1995-12-17 04:02:47"
"108","82","1764","1988-11-15 12:55:29"
"109","186","179","1974-12-13 11:11:34"
"110","108","1866","1976-10-31 04:27:49"
"111","45","1964","1996-04-12 13:33:24"
"112","152","670","2018-08-30 11:58:26"
"113","161","404","1971-05-12 08:25:00"
"114","187","1758","2002-07-01 09:42:05"
"115","122","757","2024-01-09 22:43:35"
"116","146","1416","2003-01-10 16:37:22"
"117","197","1979","2005-07-18 01:14:48"
"118","176","864","2017-10-27 06:58:21"
"119","0","1654","2007-06-06 19:31:53"
"120","173","696","1977-05-31 17:37:56"
"121","89","1114","1999-07-27 14:38:46"
"122","31","647","2000-09-27 01:24:34"
"123","68","928","1977-05-04 20:31:09"
"124","62","880","1983-05-03 17:31:56"
"125","15","1095","1987-07-07 06:47:14"
"126","57","769","1976-04-19 14:04:29"
"127","46","1182","1976-11-18 15:35:35"
"128","12","1726","1997-07-26 16:17:29"
"129","34","483","2003-03-11 01:04:32"
"130","172","230","2021-01-17 23:01:01"
"131","121","606","2020-11-02 19:11:33"
"132","92","248","2004-03-03 10:57:48"
"133","181","612","1972-03-11 09:46:59"
"134","148","608","1970-09-11 01:59:15"
"135","110","0","1981-12-26 10:54:00"
"136","130","265","2017-11-01 05:24:46"
"137","66","1705","2003-03-28 20:15:41"
"138","85","265","1999-11-17 10:41:59"
"139","148","1705","1994-04-05 23:52:10"
"140","31","1716","1993-10-24 00:29:09"
"141","87","427","2021-07-06 13:05:05"
"142","60","516","1986-10-25 19:14:55"
"143","95","717","1989-06-23 20:15:53"
"144","13","1082","2015-09-20 15:11:01"
"145","40","1708","1989-02-05 17:31:28"
"146","40","1995","2010-03-15 21:33:45"
"147","99","1352","2015-10-03 18:19:24"
"148","67","1135","2024-11-09 15:19:15"
"149","170","1890","1977-04-08 02:09:19"
"150","112","868","1991-04-15 05:46:53"
"151","114","278","2006-03-08 01:59:06"
"152","123","1014","1974-06-29 04:31:23"
"153","19","1657","2008-08-05 06:54:51"
"154","77","607","1971-10-17 15:14:51"
"155","18","814","2013-12-18 21:26:33"
"156","29","209","2013-07-05 17:16:21"
"157","112","1418","2003-10-05 12:06:12"
"158","21","1589","2011-05-26 12:18:11"
"159","82","968","2017-01-02 08:40:11"
"160","111","1378","1978-12-10 00:48:39"
"161","188","1802","1971-08-15 05:50:32"
"162","96","1558","1983-07-23 02:29:37"
"163","18","1892","1986-02-25 06:34:36"
"164","178","865","1995-11-06 05:06:01"
"165","185","220","2004-02-08 16:03:23"
"166","30","199","2001-08-24 00:18:57"
"167","119","537","2000-11-21 21:45:47"
"168","133","747","1994-04-21 12:49:31"
"169","63","799","1970-08-25 20:16:16"
"170","91","1868","2007-11-26 11:06:29"
"171","2","153","1980-02-26 04:18:00"
"172","83","964","2024-11-14 14:37:23"
"173","85","1129","2005-10-20 17:53:51"
"174","13","1480","2005-04-09 06:40:22"
"175","137","1254","1988-11-24 23:23:13"
"176","55","1460","1992-05-19 14:05:08"
"177","66","1678","1979-01-16 08:09:38"
"178","33","620","2010-07-03 07:35:57"
"179","196","799","2015-03-13 06:14:00"
"180","110","1367","2022-08-17 16:01:07"
"181","174","1284","2022-09-20 01:27:14"
"182","43","1408","1989-03-19 18:54:54"
"183","76","1561","1987-07-07 10:43:15"
"184","109","866","2010-07-16 05:29:02"
"185","111","1665","2000-11-04 17:16:55"
"186","114","12","2005-11-05 15:45:48"
"187","114","1867","2024-06-09 16:12:42"
"188","90","1495","2003-01-21 16:40:29"
"189","145","1858","1996-12-24 03:30:18"
"190","137","95","2008-08-22 22:29:57"
"191","5","52","1981-05-25 18:57:39"
"192","21","847","1993-12-08 19:41:02"
"193","40","1236","1989-07-06 14:58:33"
"194","69","358","1975-01-04 12:33:42"
"195","40","928","1975-09-29 10:06:52"
"196","149","1120","2004-11-28 03:42:41"
"197","84","51","2014-09-17 11:32:59"
"198","169","1418","2024-05-17 14:56:08"
"199","22","1057","2013-12-20 09:33:01"
"200","80","790","1989-02-07 09:14:12"
"201","41","1904","1999-04-29 18:20:45"
"202","125","695","1998-04-15 03:40:29"
"203","1","652","1985-08-19 03:57:17"
"204","87","362","1975-10-29 13:09:18"
"205","113","1678","2002-10-06 13:01:26"
"206","195","824","2022-11-30 08:41:15"
"207","164","1875","2006-08-10 11:33:44"
"208","75","1879","2006-04-13 07:25:03"
"209","91","1543","2004-03-12 21:23:15"
"210","132","1368","1980-01-24 10:14:07"
"211","172","1264","1999-02-17 04:56:58"
"212","88","1507","1981-10-02 23:30:04"
"213","104","160","1997-10-27 11:10:23"
"214","197","1458","2016-09-11 07:15:41"
"215","125","1866","1986-04-07 23:02:14"
"216","49","1610","2023-07-26 07:51:36"
"217","59","397","1970-08-06 11:10:46"
"218","50","15","1989-06-14 18:17:00"
"219","197","992","2005-01-28 08:13:43"
"220","165","1415","1996-11-28 01:55:12"
"221","168","872","2012-02-08 15:05:35"
"222","109","974","2021-06-30 09:55:23"
"223","90","1426","1977-10-25 19:26:09"
"224","93","1563","1979-09-10 02:33:44"
"225","59","129","1971-04-14 21:18:27"
"226","123","147","2013-06-15 04:56:37"
"227","49","24","2014-12-31 03:00:10"
"228","62","1444","1993-02-26 00:29:06"
"229","17","1088","2007-07-18 16:40:47"
"230","101","183","1984-03-17 22:33:06"
"231","173","603","2005-02-15 13:02:13"
"232","158","1284","1980-06-30 13:36:37"
"233","64","344","2020-04-26 15:49:48"
"234","62","1897","2018-04-08 15:27:45"
"235","105","510","1983-09-11 21:57:11"
"236","77","255","2007-02-08 05:42:43"
"237","99","308","1970-09-24 23:53:27"
"238","59","1955","1992-03-23 11:22:58"
"239","185","827","1986-01-07 23:41:50"
"240","99","1946","1993-12-19 14:31:36"
"241","158","267","1975-04-28 17:29:42"
"242","106","515","1996-04-14 07:20:33"
"243","48","587","1980-09-10 19:43:35"
"244","72","1800","2000-02-22 04:09:16"
"245","55","1893","2013-07-06 19:29:33"
"246","138","1834","1989-03-11 22:36:32"
"247","35","515","1988-03-03 01:30:03"
"248","19","1771","1998-07-31 06:25:45"
"249","197","1874","1977-02-05 04:31:19"
"250","174","1838","1970-11-03 02:50:01"
"251","93","375","2005-04-04 17:24:16"
"252","63","1587","2012-08-16 20:04:17"
"253","27","1263","1976-01-01 18:32:02"
"254","34","1481","2016-07-07 07:23:50"
"255","179","699","1998-06-08 21:55:21"
"256","152","222","1985-06-23 08:33:25"
"257","60","360","2019-05-28 16:28:11"
"258","5","42","1992-05-31 09:21:48"
"259","98","1817","2017-05-21 06:57:50"
"260","67","533","1973-09-20 12:04:41"
"261","49","557","1990-04-28 09:39:31"
"262","6","341","1982-04-04 23:59:33"
"263","42","1665","2005-06-21 14:51:47"
"264","54","626","1999-01-11 19:19:13"
"265","169","1645","1993-07-22 13:53:35"
"266","82","1864","1998-02-13 13:15:32"
"267","48","1062","1990-07-14 22:55:18"
"268","55","1014","1990-06-03 17:09:31"
"269","165","1624","2001-04-11 21:43:56"
"270","150","1626","2020-06-04 09:16:46"
"271","106","610","2020-12-25 09:28:25"
"272","16","1097","1984-05-07 01:35:46"
"273","92","128","1973-01-02 14:40:24"
"274","149","265","2017-10-28 22:31:29"
"275","190","75","2013-04-28 10:09:51"
"276","174","466","1981-11-17 23:46:52"
"277","21","1897","1993-07-26 13:20:13"
"278","55","1411","1983-05-25 10:55:25"
"279","142","550","1995-12-14 23:35:40"
"280","175","1142","1975-05-21 18:24:34"
"281","88","857","2007-01-15 20:00:31"
"282","189","1232","1999-01-23 01:02:54"
"283","199","980","1983-07-30 08:20:48"
"284","186","1175","1979-09-24 23:43:52"
"285","139","393","1987-11-01 12:31:39"
"286","32","917","2008-09-14 07:51:02"
"287","163","466","1981-03-06 17:44:22"
"288","147","1420","2014-03-01 01:40:51"
"289","25","1617","2020-02-21 02:34:37"
"290","170","521","2003-12-19 23:58:34"
"291","15","721","2014-11-21 20:47:55"
"292","192","1867","2006-06-13 03:10:44"
"293","50","724","1986-11-25 02:08:39"
"294","177","1165","1997-09-03 21:08:24"
"295","13","113","1989-09-02 14:16:59"
"296","157","1447","2000-07-01 19:20:51"
"297","97","1810","1972-04-30 16:44:59"
"298","118","1929","1984-08-21 09:00:32"
"299","124","922","1993-02-18 20:06:55"
"300","13","1222","1975-05-13 06:54:09"
"301","51","222","1988-05-29 06:57:20"
"302","59","1705","1997-12-26 23:39:46"
"303","54","1095","2014-11-26 21:55:21"
"304","95","1591","1985-02-03 00:16:48"
"305","98","858","1978-08-14 11:41:25"
"306","59","1507","2010-01-01 19:20:44"
"307","67","840","1987-06-15 17:58:36"
"308","183","342","1987-04-17 08:41:20"
"309","16","1393","2022-01-13 16:44:34"
"310","26","826","1995-06-18 05:16:46"
"311","92","192","2017-03-11 10:58:20"
"312","131","188","2020-03-07 06:40:04"
"313","154","1807","1970-09-17 21:30:14"
"314","73","938","1997-03-19 07:18:00"
"315","192","1646","2011-07-01 02:04:08"
"316","166","1451","2005-08-02 08:06:50"
"317","154","1443","1979-09-02 12:50:04"
"318","162","720","2014-10-09 16:19:01"
"319","157","1600","1994-05-16 11:44:54"
"320","190","933","1993-01-11 13:26:18"
"321","148","592","2023-11-29 06:53:12"
"322","187","1077","2000-05-10 12:24:02"
"323","8","747","1988-06-22 17:57:16"
"324","125","83","1972-09-10 12:53:39"
"325","51","1764","1986-02-05 22:44:19"
"326","0","1263","2023-06-05 02:45:24"
"327","120","258","2000-08-30 21:48:46"
"328","67","1236","2004-01-10 12:36:23"
"329","150","148","2023-12-15 14:40:13"
"330","71","892","2007-11-12 12:19:22"
"331","112","202","1983-04-29 23:51:47"
"332","177","577","1986-03-12 14:38:28"
"333","188","1077","1985-08-17 02:15:34"
"334","60","539","2008-06-13 16:33:21"
"335","87","1147","2009-10-04 10:58:24"
"336","110","1160","1986-04-13 16:36:24"
"337","165","1188","1980-02-14 23:18:20"
"338","89","680","1973-02-23 06:06:30"
"339","0","1891","1995-07-03 12:27:57"
"340","133","21","1982-08-12 19:36:06"
"341","30","1280","2002-09-16 08:20:06"
"342","176","581","2022-03-20 21:36:52"
"343","180","1941","2011-01-17 09:28:52"
"344","67","481","2001-02-26 20:05:10"
"345","55","587","1995-09-24 16:01:48"
"346","107","1408","1986-01-15 20:36:27"
"347","23","1832","2003-03-26 14:23:58"
"348","145","969","2009-03-29 11:30:25"
"349","21","1201","1995-04-20 16:57:34"
"350","1","1930","1986-12-13 04:40:38"
"351","127","1810","1998-06-26 19:25:32"
"352","24","7","2024-07-03 02:20:36"
"353","145","71","1971-03-30 05:25:04"
"354","74","1639","2023-11-21 19:08:46"
"355","123","714","2020-11-28 14:57:26"
"356","107","353","1980-06-07 10:14:18"
"357","72","961","1973-01-01 14:55:00"
"358","35","1008","2000-12-23 19:09:19"
"359","170","404","1984-11-12 00:08:28"
"360","150","575","1992-05-23 10:20:48"
"361","134","1190","1971-11-05 18:00:35"
"362","164","980","2007-01-21 10:29:08"
"363","13","1388","2009-03-20 17:30:52"
"364","193","1507","1993-11-25 14:04:49"
"365","34","1998","1993-11-16 22:40:36"
"366","175","849","1972-07-22 13:06:13"
"367","137","993","1997-06-06 11:54:39"
"368","1","726","1995-05-14 00:21:50"
"369","194","1541","2009-03-10 16:24:49"
"370","192","1479","2000-12-29 16:52:43"
"371","132","328","1977-12-11 23:40:10"
"372","60","1635","1994-09-29 00:21:40"
"373","179","512","2013-11-10 03:20:37"
"374","75","1415","2006-02-01 01:28:07"
"375","122","1092","2019-04-08 19:46:09"
"376","144","239","1988-10-04 19:34:31"
"377","175","866","1970-03-22 17:31:47"
"378","59","1498","1981-01-04 02:24:11"
"379","98","1857","2022-09-18 17:23:53"
"380","22","244","1985-01-05 17:17:35"
"381","11","439","1982-03-31 01:30:42"
"382","25","1405","1973-09-01 10:06:04"
"383","45","841","1996-03-12 21:58:34"
"384","97","283","2012-07-05 17:48:40"
"385","52","1945","1980-02-02 01:08:05"
"386","87","406","1993-02-03 09:38:19"
"387","167","1874","2008-09-21 04:32:55"
"388","15","7","2020-08-19 21:20:41"
"389","83","754","2011-06-02 05:08:38"
"390","34","887","1979-07-09 22:04:10"
"391","194","1837","1986-06-16 03:57:07"
"392","95","1428","2023-12-12 12:04:32"
"393","34","1448","1975-05-01 02:38:57"
"394","122","1938","1993-09-12 04:31:24"
"395","100","1838","1972-12-23 16:14:41"
"396","166","566","2009-03-03 11:03:14"
"397","51","1748","1994-08-24 13:52:32"
"398","118","280","2016-04-29 12:12:43"
"399","88","1443","2016-06-09 00:06:51"
"400","178","92","2007-04-05 14:01:04"
"401","25","1464","1983-11-24 06:17:01"
"402","197","682","1973-08-27 07:58:19"
"403","107","45","1990-05-28 00:47:32"
"404","185","563","1970-10-20 13:18:36"
"405","154","620","2014-03-14 08:19:12"
"406","169","69","2013-02-22 19:59:04"
"407","176","1305","1980-12-21 10:58:40"
"408","100","758","2014-04-21 10:33:58"
"409","10","893","1970-02-25 03:15:02"
"410","188","762","2010-01-20 00:32:20"
"411","114","1548","2018-01-25 11:22:58"
"412","30","1595","1980-12-01 04:29:47"
"413","197","609","2010-11-18 16:29:03"
"414","18","1870","2015-04-14 09:20:16"
"415","190","1502","2013-01-07 03:48:55"
"416","39","1664","1980-04-11 05:32:43"
"417","118","468","1993-05-31 21:43:00"
"418","53","28","1976-10-19 19:18:17"
"419","122","1483","1989-05-12 18:46:31"
"420","103","404","1983-02-16 12:43:08"
"421","159","1551","2019-05-27 21:09:54"
"422","87","9","2001-11-15 21:01:15"
"423","173","652","2022-05-03 18:04:44"
"424","135","1493","1986-11-23 12:19:05"
"425","23","901","1986-05-05 08:23:58"
"426","46","571","1981-04-11 17:49:57"
"427","117","1171","2021-06-13 05:50:32"
"428","55","1696","1986-06-29 03:43:27"
"429","12","902","1990-10-03 11:42:34"
"430","63","757","1993-06-23 13:20:40"
"431","53","1178","2016-04-19 08:50:10"
"432","102","1257","2011-03-03 01:09:01"
"433","133","1282","1982-11-12 16:45:01"
"434","92","439","2000-05-07 05:42:01"
"435","6","620","1996-07-08 05:56:28"
"436","154","1719","2001-03-29 14:00:22"
"437","42","974","1982-01-15 04:43:31"
"438","124","1017","1976-07-23 12:50:32"
"439","76","1809","1983-06-20 13:50:25"
"440","178","976","2006-12-30 14:23:57"
"441","96","312","2004-09-07 12:23:45"
"442","42","433","1986-07-06 10:33:07"
"443","98","908","1973-12-04 22:56:47"
"444","136","1924","1978-07-10 19:11:59"
"445","77","878","1992-06-25 16:11:39"
"446","197","854","2010-09-17 14:12:13"
"447","22","537","1971-05-10 14:19:52"
"448","11","798","1978-07-22 21:25:44"
"449","126","602","1974-01-07 19:03:55"
"450","166","258","2016-12-09 13:46:12"
"451","1","1829","2021-03-25 16:24:44"
"452","46","1738","2005-12-07 13:25:38"
"453","33","239","1983-08-23 08:19:28"
"454","162","842","2019-09-21 17:19:48"
"455","97","140","1989-09-15 09:07:18"
"456","111","1995","1979-06-21 09:20:07"
"457","147","1538","1999-02-21 19:50:54"
"458","39","354","1975-11-01 06:25:25"
"459","132","595","2022-10-18 08:56:36"
"460","92","409","1973-10-16 03:35:33"
"461","26","1843","1980-10-14 15:29:55"
"462","113","300","1983-06-20 19:50:55"
"463","138","116","2010-12-21 10:57:02"
"464","65","1882","2012-09-16 10:35:28"
"465","104","759","1988-08-25 14:39:36"
"466","124","129","2014-01-14 12:03:47"
"467","100","679","1974-05-24 07:35:11"
"468","121","1278","1983-05-02 09:54:10"
"469","179","1718","2011-10-22 04:58:13"
"470","188","860","1976-09-09 19:09:34"
"471","130","393","2011-02-19 15:52:56"
"472","14","1564","1980-04-24 08:41:38"
"473","181","781","1992-09-15 19:06:00"
"474","92","687","1995-11-14 18:36:15"
"475","41","69","2012-11-24 14:23:45"
"476","111","1035","1992-08-03 19:40:35"
"477","48","890","1971-02-20 19:01:53"
"478","148","319","1982-07-07 16:45:06"
"479","56","577","2011-11-27 03:48:01"
"480","59","865","1990-04-15 18:25:32"
"481","81","436","1974-05-07 17:29:39"
"482","185","1246","1993-06-18 20:25:56"
"483","59","1057","1989-05-10 18:09:14"
"484","65","584","2003-05-09 10:36:42"
"485","19","1950","2010-11-30 12:26:13"
"486","103","745","1990-04-24 19:15:57"
"487","188","1519","1978-06-08 10:18:17"
"488","112","1676","2011-02-23 09:52:37"
"489","137","241","1990-09-10 03:19:28"
"490","172","1860","2001-11-07 13:40:07"
"491","17","915","2006-06-18 11:39:13"
"492","48","1860","2001-07-21 09:16:00"
"493","172","520","2007-06-28 08:07:50"
"494","97","149","2010-11-09 14:03:01"
"495","123","1481","1979-06-22 20:40:16"
"496","20","340","2001-07-16 01:40:46"
"497","169","1143","1973-06-27 07:19:55"
"498","121","1924","1976-04-17 02:22:09"
"499","3","1938","2019-03-02 11:05:22"
"500","106","1191","1979-12-08 01:17:09"
"501","122","622","2002-03-26 15:14:25"
"502","46","1551","1979-01-01 20:46:36"
"503","111","1930","2000-06-14 18:45:43"
"504","51","192","2015-02-15 12:14:09"
"505","20","1872","2006-05-03 23:32:54"
"506","46","400","2020-03-25 04:49:21"
"507","51","42","1970-06-17 01:31:16"
"508","149","691","2018-06-19 02:02:28"
"509","110","1378","2016-11-19 16:46:13"
"510","70","903","2017-10-20 03:24:49"
"511","16","781","2023-03-07 12:44:54"
"512","52","427","2013-06-02 21:24:22"
"513","46","972","2008-02-17 20:27:02"
"514","48","257","1999-05-08 06:08:12"
"515","8","740","2016-08-07 11:51:47"
"516","111","505","2014-06-09 21:33:06"
"517","61","1509","1996-10-09 07:47:59"
"518","189","1883","2010-11-15 10:51:24"
"519","79","908","2005-04-18 17:48:07"
"520","11","260","2016-07-07 16:14:49"
"521","191","1659","1980-03-16 12:04:20"
"522","82","1336","2006-12-25 16:42:46"
"523","174","1493","2017-02-07 19:24:12"
"524","79","1312","1980-05-11 15:07:37"
"525","151","135","1996-01-01 09:06:57"
"526","119","24","2008-03-29 14:53:57"
"527","60","663","2022-05-06 11:58:56"
"528","98","848","2023-08-31 02:59:09"
"529","36","1176","1978-10-10 17:23:34"
"530","30","269","1972-10-28 19:14:52"
"531","164","1311","2015-08-29 20:06:46"
"532","76","1643","1980-07-12 15:10:38"
"533","46","875","2014-12-06 07:39:13"
"534","147","1438","2002-03-29 04:20:37"
"535","153","1947","2018-09-08 15:19:56"
"536","12","1226","1984-06-08 19:10:48"
"537","124","978","1997-10-20 22:09:01"
"538","182","866","1989-10-26 11:39:43"
"539","179","1816","1977-06-15 05:41:25"
"540","139","943","1982-01-31 01:52:07"
"541","111","649","2014-08-30 14:56:46"
"542","28","1882","1982-10-10 21:01:20"
"543","179","33","2007-12-22 14:34:34"
"544","32","663","2021-08-26 16:57:06"
"545","123","24","2013-10-23 21:47:31"
"546","108","43","1984-03-17 05:17:12"
"547","111","625","1995-03-12 14:11:27"
"548","190","257","2017-01-04 18:14:13"
"549","27","608","2008-09-19 21:46:48"
"550","146","320","1989-06-21 09:40:44"
"551","34","1508","1990-12-31 16:19:55"
"552","198","1390","2008-01-20 16:37:34"
"553","160","1809","1989-11-05 18:37:58"
"554","72","536","1986-09-07 03:13:23"
"555","111","841","2019-04-26 00:13:35"
"556","20","113","2000-11-10 15:54:58"
"557","19","769","2014-05-10 13:00:50"
"558","41","209","1979-04-23 21:30:37"
"559","164","735","2024-07-18 22:43:31"
"560","130","1646","2021-07-06 19:23:23"
"561","160","1426","2017-10-23 18:08:44"
"562","190","657","2021-10-18 20:09:34"
"563","111","7","1974-12-06 02:13:13"
"564","51","1292","2006-03-05 22:58:32"
"565","186","104","2024-05-31 22:04:57"
"566","157","342","2021-09-18 00:09:30"
"567","78","1635","1999-12-31 12:43:15"
"568","121","643","1982-03-12 13:38:59"
"569","83","1648","2011-06-03 00:48:48"
"570","46","1330","2015-09-22 09:48:32"
"571","86","895","1977-11-23 20:39:00"
"572","54","1889","2013-04-16 05:19:08"
"573","152","638","2015-08-29 05:34:45"
"574","29","1815","2012-06-12 11:46:35"
"575","77","911","1997-09-15 08:12:25"
"576","135","1060","2020-04-26 02:28:51"
"577","5","756","2024-05-10 08:15:13"
"578","157","1327","1988-07-06 02:54:03"
"579","102","1208","2021-01-12 08:44:50"
"580","77","408","1986-09-06 01:24:30"
"581","13","783","1973-02-12 02:21:37"
"582","47","991","1975-05-15 04:43:27"
"583","11","545","2009-01-28 01:38:35"
"584","108","919","2015-12-07 23:37:18"
"585","197","662","1990-08-02 03:09:43"
"586","92","108","1975-10-13 03:53:21"
"587","179","825","1991-04-14 14:07:09"
"588","160","529","2009-05-26 08:48:15"
"589","35","1435","1980-05-15 00:13:02"
"590","35","1986","1983-12-02 02:45:11"
"591","115","577","2000-07-16 11:13:18"
"592","150","195","1996-01-28 15:35:19"
"593","71","1571","1973-09-05 05:28:39"
"594","158","771","1996-02-25 10:05:32"
"595","3","294","2013-04-15 08:54:51"
"596","47","303","2004-07-09 19:31:53"
"597","94","126","1973-05-15 17:31:38"
"598","187","1452","1994-05-05 14:42:03"
"599","37","75","1975-04-26 15:38:04"
"600","8","1340","1989-12-18 14:56:34"
"601","61","645","1979-10-06 16:48:52"
"602","194","1263","1998-11-27 11:06:21"
"603","76","1879","1987-01-01 20:11:13"
"604","191","1721","1986-08-01 02:57:22"
"605","84","759","2008-07-01 05:49:47"
"606","180","1995","2023-06-19 15:46:10"
"607","99","989","2015-08-03 11:09:02"
"608","76","345","1972-04-10 14:25:27"
"609","153","1443","2019-08-29 10:25:51"
"610","6","1626","2001-03-18 20:34:31"
"611","33","1931","2000-08-08 00:30:46"
"612","188","1770","1972-03-05 08:51:16"
"613","54","844","2001-11-29 08:49:20"
"614","165","1509","1997-02-27 11:54:28"
"615","35","1534","1983-03-10 15:57:14"
"616","198","255","1978-07-11 04:33:18"
"617","159","615","1985-03-07 09:23:35"
"618","190","1557","2003-10-01 12:57:19"
"619","10","1705","1985-01-17 02:08:16"
"620","11","1220","1992-02-15 08:43:37"
"621","74","638","1982-02-20 01:44:15"
"622","143","1014","1992-10-03 15:35:53"
"623","169","1795","2024-01-20 11:10:53"
"624","96","1465","1984-12-25 09:05:06"
"625","195","1172","2022-06-29 16:00:51"
"626","23","857","2005-10-14 17:08:48"
"627","190","1731","1982-05-22 01:04:57"
"628","38","1458","1972-01-28 23:02:29"
"629","19","352","1982-02-10 22:52:01"
"630","106","1857","1991-09-22 08:50:50"
"631","107","410","1984-01-26 17:27:47"
"632","2","447","2000-09-03 12:30:47"
"633","53","426","1998-05-10 04:50:21"
"634","133","1404","2002-03-05 13:56:40"
"635","80","188","2021-09-28 12:58:04"
"636","159","503","1970-07-23 18:52:11"
"637","169","903","2012-04-17 15:51:41"
"638","182","575","2019-01-04 11:22:43"
"639","90","896","1976-01-28 12:43:17"
"640","151","1675","2017-08-22 11:13:52"
"641","198","1062","1975-05-21 13:49:34"
"642","74","166","2004-01-02 05:18:39"
"643","52","1267","1987-11-12 11:22:31"
"644","9","800","2004-11-19 15:54:43"
"645","81","610","2014-11-26 15:49:03"
"646","20","1839","2014-09-28 17:23:34"
"647","159","1950","1991-12-03 10:57:54"
"648","176","1686","2010-12-28 10:06:12"
"649","198","163","1997-06-09 00:31:55"
"650","111","432","1987-12-05 20:15:22"
"651","128","1188","2003-02-16 00:50:46"
"652","143","1842","2003-09-05 01:01:56"
"653","147","864","2014-07-30 00:29:53"
"654","7","832","1991-03-12 05:34:20"
"655","36","931","2005-06-17 16:52:47"
"656","4","903","2009-04-22 07:45:43"
